Time (seconds),Turbidity Level,Water Level
413.2703769207001,1341,172
413.5728714466095,1327,172
413.97739338874817,1343,170
414.28131127357483,1342,167
414.684095621109,1333,169
415.08840823173523,1336,173
415.3897249698639,1355,173
415.7934203147888,1357,164
416.09626293182373,1335,164
416.49953389167786,1311,171
416.8007323741913,1279,165
417.2044360637665,1311,165
417.60772609710693,1343,175
417.9110565185547,1340,165
418.3141396045685,1343,165
418.6168603897095,1349,156
419.0197982788086,1349,157
419.3213360309601,1352,163
419.7256019115448,1352,163
420.12839365005493,1344,159
420.43075156211853,1349,154
420.8337917327881,1341,158
421.13664960861206,1340,157
421.5403790473938,1342,157
421.84457755088806,1349,155
422.247878074646,1349,153
422.54981803894043,1335,155
422.95396161079407,1343,151
423.357168674469,1359,155
423.6600618362427,1355,151
424.06209087371826,1351,155
424.3654501438141,1339,149
424.7678310871124,1331,151
425.0709867477417,1341,148
425.4737582206726,1336,149
425.87631607055664,1337,148
426.17965054512024,1332,151
426.5823075771332,1331,157
426.8860034942627,1336,149
427.2889931201935,1336,151
427.5920104980469,1340,152
427.99582028388977,1339,143
428.39893865585327,1337,147
428.7017810344696,1333,147
429.10528564453125,1340,139
429.40779972076416,1316,147
429.81046986579895,1350,139
430.11320185661316,1349,142
430.5171756744385,1343,127
430.92062187194824,1323,147
431.22225522994995,709,141
431.62597370147705,1278,139
431.92882776260376,1288,138
432.3326253890991,1287,149
432.63474702835083,1285,146
433.03845953941345,1287,143
433.4428391456604,1285,143
433.7481200695038,1279,140
434.1766061782837,1277,139
434.4389216899872,1279,140
434.8578941822052,1279,140
435.1678879261017,1285,139
435.5786578655243,1277,134
435.92840051651,1279,136
436.251424074173,1279,139
436.65488147735596,1279,137
436.9625241756439,1285,119
437.3666603565216,1279,137
437.67645716667175,1285,141
438.08037424087524,1276,143
438.4857003688812,1277,136
438.7916479110718,1189,139
439.1980767250061,1268,137
439.52986431121826,1275,140
439.8393006324768,1274,143
440.24373865127563,1274,141
440.6463415622711,1277,138
440.95073556900024,1274,139
441.3551390171051,1271,136
441.6591022014618,1272,141
442.0620222091675,1269,147
442.36884355545044,1269,141
442.7734725475311,1269,139
443.08036160469055,1261,140
443.55679082870483,1263,137
443.85867142677307,1257,141
444.1631889343262,1274,140
444.5673940181732,1319,141
444.8722445964813,1491,140
445.27516889572144,1407,141
445.6779296398163,1335,138
445.9828577041626,959,142
446.3870277404785,935,139
446.69098138809204,856,137
447.09541058540344,710,155
447.39919567108154,1212,124
447.80535316467285,1398,136
448.10931301116943,1381,137
448.5119822025299,1359,135
448.8600082397461,1354,139
449.2660846710205,1342,135
449.5694274902344,1342,141
449.9735713005066,1333,141
450.2775218486786,1341,139
450.68463349342346,1353,141
451.08805441856384,1341,143
451.3921504020691,1336,137
451.79451608657837,1331,154
452.0988395214081,1307,119
452.50324749946594,1335,125
452.8710310459137,1337,126
453.17397379875183,1343,137
453.5763781070709,1325,135
453.87865829467773,1327,133
454.28150033950806,1322,136
454.68495059013367,1324,141
454.9877965450287,1327,137
455.3902313709259,1331,137
455.6925892829895,1339,135
456.09660363197327,1348,135
456.398952960968,1354,118
456.8011145591736,1356,168
457.20522904396057,1349,123
457.5092046260834,1340,146
457.91202306747437,1328,142
458.21427059173584,1334,139
458.6172728538513,1325,140
458.919447183609,1351,127
459.3237407207489,1351,140
459.72757148742676,1353,139
460.0291712284088,1355,248
460.4336771965027,1354,215
460.7359552383423,1358,143
461.1388545036316,1358,143
461.44058060646057,1357,146
461.84547114372253,1356,139
462.2501230239868,1355,142
462.552752494812,1351,138
462.9578127861023,1349,139
463.2689838409424,1355,174
463.5974795818329,1357,135
464.0013003349304,1353,137
464.40552616119385,1353,135
464.7068498134613,1354,139
465.1093165874481,1353,132
465.4115209579468,1350,182
465.8163869380951,1340,141
466.1196286678314,1327,138
466.5229365825653,1337,133
466.9268991947174,1337,137
467.2298946380615,1339,153
467.6349880695343,1338,135
468.0084195137024,1309,134
468.3124043941498,1309,140
468.71707463264465,1085,87
469.0219337940216,1289,140
469.43126702308655,1289,135
469.74545884132385,1277,135
470.1520462036133,1295,39
470.49620842933655,1279,133
470.79931116104126,1290,141
471.22774291038513,1288,132
471.53056168556213,1291,137
471.93364548683167,1299,139
472.23541617393494,1301,137
472.6397633552551,1301,1
473.04216146469116,1299,137
473.3464124202728,1299,133
473.74982213974,1299,117
474.05235171318054,1292,128
474.4568581581116,1292,125
474.7606589794159,1293,133
475.179354429245,1291,134
475.4819104671478,1290,135
475.8862974643707,1285,134
476.1902184486389,1288,133
476.5918872356415,1289,135
476.9961590766907,1285,135
477.29851031303406,1287,127
477.7031219005585,1287,135
478.0058596134186,1287,133
478.4081015586853,1277,135
478.7135992050171,1277,133
479.1193721294403,1275,133
479.4451994895935,1273,132
479.85189986228943,1273,133
480.17058992385864,1273,157
480.58244824409485,1271,135
480.88788318634033,1271,127
481.33863592147827,1273,126
481.6506314277649,1275,127
481.95453906059265,1274,127
482.35843420028687,1272,127
482.7626814842224,1271,131
483.0656831264496,1269,127
483.4690668582916,1267,125
483.77195167541504,1263,127
484.2083685398102,1268,125
484.51015043258667,1268,106
484.91363048553467,1273,125
485.21734952926636,1273,125
485.62079095840454,1274,123
485.922646522522,1272,126
486.32738399505615,1230,146
486.63026905059814,1181,125
487.0342400074005,1094,125
487.44041419029236,951,123
487.74272990226746,949,125
488.14735746383667,903,125
488.4500651359558,859,125
488.8527286052704,799,126
489.1545934677124,735,126
489.55660247802734,891,123
489.96145462989807,1491,123
490.2649779319763,1460,123
490.6681213378906,1421,121
490.97082352638245,1403,108
491.3739800453186,1399,123
491.67605805397034,1394,125
492.0802593231201,1403,124
492.4838795661926,1401,124
492.78612995147705,1382,124
493.1899342536926,1400,123
493.49336338043213,1383,123
493.898273229599,1387,126
494.20056557655334,1392,123
494.604159116745,1395,126
494.9069776535034,1392,121
495.31445240974426,1391,122
495.7214403152466,1370,121
496.03151988983154,1387,127
496.434561252594,1389,123
496.7372987270355,1382,124
497.1460735797882,1379,123
497.4485230445862,1383,123
497.800240278244,1387,123
498.2043662071228,1381,121
498.6078345775604,1383,124
498.90903639793396,1392,126
499.3132140636444,1395,122
499.6404278278351,1395,119
499.953058719635,1391,132
500.3575556278229,1391,123
500.7628514766693,1388,121
501.06579661369324,1389,121
501.4702248573303,1389,123
501.7728941440582,1390,125
502.1763255596161,1390,121
502.4779839515686,1385,120
502.88245463371277,1387,121
503.2854046821594,1388,122
503.5875279903412,1392,118
503.99096727371216,1400,120
504.2925033569336,1403,121
504.71129393577576,1403,125
505.01418566703796,1403,123
505.41774702072144,1397,119
505.72007489204407,1390,118
506.12388014793396,1389,119
506.4288194179535,1397,122
506.8327362537384,1402,120
507.2361307144165,1399,121
507.53864884376526,1397,122
507.9414269924164,1400,120
508.24497270584106,1399,123
508.64787578582764,1397,121
508.9519724845886,1397,123
509.3555700778961,1397,121
509.76063680648804,1397,120
510.064416885376,1390,121
510.4692759513855,1389,120
510.7738001346588,1384,120
511.17664098739624,1386,120
511.48013067245483,1389,121
511.8843755722046,1391,123
512.1867120265961,1391,120
